Sample_10_comp.tsv	## Virus	Name	Coverage
Sample_1_comp.tsv	526177198	Cellulophaga phage phi46:3	5.51361292917975e-75
Sample_1_comp.tsv	146329912	Burkholderia phage BcepGomr	4.8079290127369e-76
Sample_1_comp.tsv	408905850	Enterobacteria phage HX01	3.63305628286278e-77
Sample_1_comp.tsv	12657854	Mycobacterium phage Bxb1	2.33676596979524e-78
Sample_1_comp.tsv	429315958	Pseudomonas phage vB_PaeP_p2-10_Or1	1.25219943581747e-79
Sample_1_comp.tsv	189427122	Staphylococcus phage phiMR25	5.44678306696992e-81
Sample_1_comp.tsv	170783609	Enterobacteria phage Min27	1.86252589539469e-82
Sample_1_comp.tsv	330858444	Shigella phage Shfl1	4.81032134190197e-84
Sample_1_comp.tsv	431810092	Yersinia phage phiR201	8.91730496594209e-86
Sample_1_comp.tsv	422937568	Aeromonas phage phiAS7	1.11053014288507e-87
Sample_1_comp.tsv	431809730	Staphylococcus phage StB20	8.50627902259751e-90
Sample_2_comp.tsv	## Virus	Name	Coverage
Sample_2_comp.tsv	9632893	Streptococcus phage Sfi19	0.025139359527726
Sample_2_comp.tsv	149882781	Microbacterium phage Min1	0.0245194101796516
Sample_2_comp.tsv	331028054	Roseobacter phage RDJL Phi 1	0.0239140382393901
Sample_2_comp.tsv	725948879	Staphylococcus phage Team1	0.0233229176901227
Sample_2_comp.tsv	712915691	Synechococcus phage S-CBP3	0.0221821611366902
Sample_2_comp.tsv	526244466	Lactococcus phage 340	0.0216319071247711
Sample_2_comp.tsv	388684650	Pseudomonas phage Lu11	0.0210946682187336
Sample_2_comp.tsv	215401171	Staphylococcus phage phiSauS-IPLA88	0.0205701516187377
Sample_2_comp.tsv	281416165	Vibrio phage N4	0.0200580707727634
Sample_2_comp.tsv	195982531	Sputnik virophage	0.0190701006199345
Sample_2_comp.tsv	431810292	Pseudomonas phage AF	0.0185936683255374
Sample_2_comp.tsv	722120956	Shewanella sp. phage 1_40	0.0176745951961007
Sample_2_comp.tsv	414089985	Streptomyces phage R4	0.0172314455745665
Sample_2_comp.tsv	431810540	Helicobacter phage KHP30 DNA	0.0167988904894566
Sample_2_comp.tsv	242345571	Streptococcus phage M102	0.01637668902916
Sample_2_comp.tsv	479336462	Mycobacterium phage Butters	0.0155624092108592
Sample_2_comp.tsv	176120944	Enterobacteria phage G4	0.0151698745880531
Sample_2_comp.tsv	29366675	Enterobacteria phage T4	0.0147867808545867
Sample_2_comp.tsv	327409390	Brochothrix phage BL3	0.0140480568583839
Sample_2_comp.tsv	28876316	Streptococcus prophage 315.4	0.0136920086163506
Sample_2_comp.tsv	13559823	Enterobacteria phage HK620	0.0133445651146229
Sample_2_comp.tsv	530545284	Mycobacterium phage Muddy	0.0130055285576289
Sample_2_comp.tsv	563448535	Pseudomonas phage PAK_P1	0.0126747054624167
Sample_2_comp.tsv	472437437	Bacillus cereus bacteriophage vB_BceM_Bc431v3	0.01235190656974
Sample_2_comp.tsv	563398432	Mycobacterium phage HanShotFirst	0.0120369467568721
Sample_2_comp.tsv	194303197	Mycobacterium phage Phaedrus	0.0117296449521151
Sample_2_comp.tsv	9634155	Enterobacteria phage HK97	0.010851935886036
Sample_2_comp.tsv	418487144	Synechococcus phage metaG-MbCM1	0.0105735335175388
Sample_2_comp.tsv	557308055	Staphylococcus phage YMC_09_04_R1988	0.0103019416867818
Sample_2_comp.tsv	21716072	Lactococcus phage ul36	0.0100370019240734
Sample_2_comp.tsv	526244872	Staphylococcus phage SA13	0.0097785592572672
Sample_2_comp.tsv	66395588	Staphylococcus phage 3A	0.00952646213876704
Sample_2_comp.tsv	203457352	Mycobacterium phage Rizal	0.00928056237396806
Sample_2_comp.tsv	543171494	Propionibacterium phage Enoki	0.00904071505110669
Sample_2_comp.tsv	725949806	Shigella phage Shf125875	0.00880677847249371
Sample_2_comp.tsv	418489681	Salmonella phage RE-2010	0.00857861408710472
Sample_2_comp.tsv	82700933	Pseudomonas phage EL	0.00835608642450289
Sample_2_comp.tsv	9632857	Pseudoalteromonas phage PM2	0.00813906303006927
Sample_2_comp.tsv	23455823	Vibrio phage fs1	0.00792741440151637
Sample_2_comp.tsv	414088861	Caulobacter phage CcrRogue	0.00772101392666116
Sample_2_comp.tsv	428782376	Enterobacteria phage HK225	0.00751973782243405
Sample_2_comp.tsv	472343184	Prochlorococcus phage P-SSP3	0.00732346507510073
Sample_2_comp.tsv	19718349	Propionibacterium phage B5	0.00713207738167432
Sample_2_comp.tsv	38229112	Pseudomonas phage D3112	0.00694545909249554
Sample_2_comp.tsv	109521437	Mycobacterium phage Wildcat	0.00676349715495907
Sample_2_comp.tsv	509141026	Mycobacterium phage WIVsmall	0.00658608105836456
Sample_2_comp.tsv	691326850	Ralstonia phage RSY1 DNA	0.00641310277987125
Sample_2_comp.tsv	332672294	Vibrio phage CTX chromosome I	0.00624445673153547
Sample_2_comp.tsv	118725053	Staphylococcus phage phiNM3	0.00608003970841063
Sample_2_comp.tsv	304360949	Mycobacterium phage LeBron	0.00591975083768968
Sample_2_comp.tsv	52221121	Vibrio phage KSF-1phi	0.00576349152887044
Sample_2_comp.tsv	444475874	Streptococcus phage TP-J34	0.0056111654249244
Sample_2_comp.tsv	195546701	Pseudomonas phage PT2	0.00546267835445012
Sample_2_comp.tsv	345461107	Salmonella phage 7-11	0.00531793828479254
Sample_2_comp.tsv	423261909	Salinivibrio phage CW02	0.00517685527610992
Sample_2_comp.tsv	89155211	Pseudomonas phage M6	0.00503934143637035
Sample_2_comp.tsv	422934421	Enterobacteria phage ime09	0.00490531087726035
Sample_2_comp.tsv	109391846	Mycobacterium phage Orion	0.00477467967098797
Sample_2_comp.tsv	514231471	Rhizobium phage RR1-A	0.00464736580796358
Sample_2_comp.tsv	557307474	Vibrio phage VPUSM 8	0.00452328915534145
Sample_2_comp.tsv	311992750	Acinetobacter phage Acj61	0.00440237141640579
Sample_2_comp.tsv	47566140	Gokushovirinae Fen672_31	0.00428453609078501
Sample_2_comp.tsv	33770508	Yersinia phage PY54	0.00416970843547844
Sample_2_comp.tsv	358356850	Gordonia phage GTE7	0.00405781542667986
Sample_2_comp.tsv	431809857	Burkholderia phage BcepMigl	0.00394878572238257
Sample_2_comp.tsv	472341743	Sulfitobacter phage pCB2047-C	0.00384254962575105
Sample_2_comp.tsv	508180789	Mycobacterium phage Phaux	0.00373903904924432
Sample_2_comp.tsv	414087577	Enterobacteria phage vB_EcoP_ACG-C91	0.00363818747947666
Sample_2_comp.tsv	461475022	Staphylococcus phage 812	0.00353992994280133
Sample_2_comp.tsv	526244816	Lactococcus phage BM13	0.00344420297160349
Sample_2_comp.tsv	197261417	Pseudomonas phage LMA2	0.00335094457128841
Sample_2_comp.tsv	414089586	Caulobacter phage CcrSwift	0.00326009418795171
Sample_2_comp.tsv	722142241	Idiomarinaceae phage Phi1M2-2	0.00317159267671817
Sample_2_comp.tsv	9630525	Methanobacterium phage psiM2	0.00308538227073639
Sample_2_comp.tsv	9630464	Bacteriophage N15	0.00300140655081631
Sample_2_comp.tsv	565323596	Ralstonia phage RSM1	0.00291961041569727
Sample_2_comp.tsv	41179287	Lactobacillus prophage Lj928	0.00283994005293415
Sample_2_comp.tsv	28173057	Acinetobacter phage AP205	0.0027623429103897
Sample_2_comp.tsv	429216174	Klebsiella phage KP36	0.002686767668321
Sample_2_comp.tsv	29565743	Staphylococcus phage phiP68	0.00261316421204872
Sample_2_comp.tsv	228860932	Enterobacteria phage RB51	0.00254148360519739
Sample_2_comp.tsv	326536151	Acinetobacter phage 133	0.00247167806349584
Sample_2_comp.tsv	66391451	Enterobacteria phage RB43	0.00240370092912655
Sample_2_comp.tsv	725950579	Ralstonia phage RS603 DNA	0.00233750664561322
Sample_2_comp.tsv	359802358	Gordonia phage GRU1	0.00227305073323596
Sample_2_comp.tsv	56692568	Pseudomonas phage B3	0.00221028976496367
Sample_2_comp.tsv	9626232	Enterobacteria phage Ike	0.00214918134289338
Sample_2_comp.tsv	712912224	Lactobacillus phage Ld17	0.00208968407518657
Sample_2_comp.tsv	81343928	Enterobacteria phage RTP	0.00203175755349263
Sample_2_comp.tsv	448245173	Xanthomonas citri phage CP2 DNA	0.00197536233084969
Sample_2_comp.tsv	326633040	Salmonella phage Vi06	0.00192045990005354
Sample_2_comp.tsv	9625366	Pseudomonas phage Pf1	0.00186701267248518
Sample_2_comp.tsv	712915916	Shewanella sp. phage 1_44	0.00181498395738787
Sample_2_comp.tsv	157311189	Mycobacterium phage Tweety	0.00176433794158485
Sample_2_comp.tsv	331027904	Synechococcus phage S-CBS2	0.0017150396696288
Sample_2_comp.tsv	48697401	Actinoplanes phage phiAsp2	0.00166705502437449
Sample_2_comp.tsv	530546138	Mycobacterium phage Trouble	0.00162035070796608
Sample_2_comp.tsv	508178429	Mycobacterium phage Fishburne	0.00157489422323086
Sample_2_comp.tsv	72257064	Burkholderia cenocepacia phage BcepB1A	0.00153065385547122
Sample_2_comp.tsv	330858444	Shigella phage Shfl1	0.00148759865464676
Sample_2_comp.tsv	182637477	Lactococcus phage 1706	0.00144569841793894
Sample_2_comp.tsv	17313217	Pseudomonas phage phiCTX	0.00140492367269021
Sample_2_comp.tsv	77020137	Bacillus phage Gamma	0.00136524565971045
Sample_2_comp.tsv	384519756	Enterococcus phage EF62phi	0.00132663631694293
Sample_2_comp.tsv	422937620	Vibrio phage pVp-1	0.00128906826348287
Sample_2_comp.tsv	460042257	Pelagibacter phage HTVC010P	0.00125251478394113
Sample_2_comp.tsv	431809464	Bacillus phage vB_BtS_BMBtp2	0.00121694981314628
Sample_2_comp.tsv	399528370	Weissella phage phiYS61	0.00118234792117806
Sample_2_comp.tsv	20065797	Mycobacterium phage Bactobuster	0.0011486842987255
Sample_2_comp.tsv	388570767	Acinetobacter bacteriophage AP22	0.00111593474276308
Sample_2_comp.tsv	682123185	Escherichia phage vB_EcoP_PhAPEC5	0.00108407564253854
Sample_2_comp.tsv	372449733	Rhodococcus phage RGL3	0.00105308396586583
Sample_2_comp.tsv	401817563	Cronobacter phage phiES15	0.00102293724571703
Sample_2_comp.tsv	565323637	Bacillus phage phiAGATE	0.000993613567107186
Sample_2_comp.tsv	695227973	Vibrio phage phi 3	0.000965091554265906
Sample_2_comp.tsv	530546233	Myobacteriophage Phelemich	0.000937350358089985
Sample_2_comp.tsv	41057278	Enterobacteria phage Sf6	0.000910369643871151
Sample_2_comp.tsv	460042095	Bacillus phage Curly	0.000884129579293359
Sample_2_comp.tsv	17570786	Enterobacteria phage T3	0.000858610822694025
Sample_2_comp.tsv	22296522	Lactobacillus phage A2	0.00083379451158377
Sample_2_comp.tsv	29134936	Pseudomonas phage phiKZ	0.000809662251419329
Sample_2_comp.tsv	508177859	Mycobacterium phage PegLeg	0.000786196104624377
Sample_2_comp.tsv	399528633	Croceibacter phage P2559S	0.000763378579853139
Sample_2_comp.tsv	712913311	Mycobacteriophage Taj	0.000741192621491745
Sample_2_comp.tsv	32453484	Enterobacteria phage RB69	0.000719621599392373
Sample_2_comp.tsv	31072008	Streptococcus phage C1	0.000698649298835358
Sample_2_comp.tsv	89152532	Pseudomonas phage 119X	0.000678259910714495
Sample_2_comp.tsv	31415816	Bacillus prophage phBC6A52	0.000658438021940887
Sample_2_comp.tsv	472438181	Leuconostoc phage P793	0.000639168606060758
Sample_2_comp.tsv	281415946	Mycobacterium phage ET08	0.000620437014082776
Sample_2_comp.tsv	134288688	Burkholderia phage phiE12-2 chromosome	0.000602228965510459
Sample_2_comp.tsv	157102936	Staphylococcus phage tp310-1	0.000584530539575397
Sample_2_comp.tsv	526178379	Cellulophaga phage phi12a:1	0.000567328166667034
Sample_2_comp.tsv	9635467	Vibrio phage VfO3K6	0.000550608619954898
Sample_2_comp.tsv	435844340	Agrobacterium phage 7-7-1	0.000534359007199207
Sample_2_comp.tsv	509139223	Salmonella phage Chi	0.000518566762745884
Sample_2_comp.tsv	206599880	Mycobacterium phage Fruitloop	0.000503219639702071
Sample_2_comp.tsv	157325422	Listeria phage A006	0.000488305702288336
Sample_2_comp.tsv	530545941	Mycobacteriophage Velveteen	0.000473813318363811
Sample_2_comp.tsv	682123018	Escherichia phage bV_EcoS_AHS24	0.000459731152120607
Sample_2_comp.tsv	422935955	Bacillus phage BCD7	0.000446048156943886
Sample_2_comp.tsv	530786827	Myobacteriophage Goku	0.000432753568434089
Sample_2_comp.tsv	194186868	Bacillus phage phi29	0.000419836897587835
Sample_2_comp.tsv	514050968	Vibrio phage pYD38-A	0.00040728792413413
Sample_2_comp.tsv	399528838	Celeribacter phage P12053L	0.000395096690022543
Sample_2_comp.tsv	146329912	Burkholderia phage BcepGomr	0.000383253493060108
Sample_2_comp.tsv	371671341	Helicobacter phage phiHP33	0.000371748880693762
Sample_2_comp.tsv	165970234	Salmonella phage BPS15Q2	0.000360573643935188
Sample_2_comp.tsv	326784440	Prochlorococcus phage P-SSM7	0.000349718811425008
Sample_2_comp.tsv	408905844	Propionibacterium phage P105	0.000339175643633314
Sample_2_comp.tsv	167600373	Pseudomonas phage LUZ24	0.000328935627193619
Sample_2_comp.tsv	526176726	Cellulophaga phage phi4:1	0.000318990469367311
Sample_2_comp.tsv	310722194	Aeromonas phage phiAS4	0.000309332092635833
Sample_2_comp.tsv	9630317	Enterobacteria phage Qbeta	0.000299952629417776
Sample_2_comp.tsv	302393080	Mycobacterium phage Xeno	0.000290844416908211
Sample_2_comp.tsv	13095891	Lactococcus prophage bIL312	0.000281999992037586
Sample_2_comp.tsv	170676276	Salmonella phage E1	0.000273412086547597
Sample_2_comp.tsv	472342280	Sulfitobacter phage phiCB2047-B	0.000265073622181476
Sample_2_comp.tsv	418487627	Escherichia phage TL-2011b	0.000256977705986204
Sample_2_comp.tsv	90592637	Clostridium phage phi CD119	0.000249117625724209
Sample_2_comp.tsv	560186125	Ralstonia phage RSB3 DNA	0.000241486845392144
Sample_2_comp.tsv	77020191	Bacillus phage Aurora	0.000234079000844401
Sample_2_comp.tsv	109393216	Mycobacterium phage Catera	0.000226887895519074
Sample_2_comp.tsv	508179165	Mycobacterium phage Murphy	0.000219907496264096
Sample_2_comp.tsv	326784214	Synechococcus phage S-SSM5	0.000213131929261375
Sample_2_comp.tsv	725949105	Klebsiella phage NTUH-K2044-K1-1 DNA	0.000206555476046739
Sample_2_comp.tsv	526177357	Cellulophaga phage phi18:3	0.000200172569623605
Sample_2_comp.tsv	209447126	Stx2-converting phage 1717	0.000193977790668268
Sample_2_comp.tsv	118430711	Ralstonia phage RSS1	0.000187965863824815
Sample_2_comp.tsv	89888607	Enterobacteria phage ID2 Moscow_ID_2001	0.000182131654087647
Sample_2_comp.tsv	203458877	Mycobacterium phage ScottMcG	0.000176470163269689
Sample_2_comp.tsv	17736958	Pseudomonas phage phi-8 segment M	0.00017097652655436
Sample_2_comp.tsv	428781810	Enterobacteria phage mEp235	0.000165646009129456
Sample_2_comp.tsv	110804020	Clostridium phage phiSM101	0.000160474002901114
Sample_2_comp.tsv	530546042	Mycobacterium phage KayaCho	0.000155456023286052
Sample_2_comp.tsv	508177331	Mycobacterium phage Tonenili	0.000150587706080366
Sample_2_comp.tsv	557745636	Streptococcus phage phiBHN167	0.00014586480440314
Sample_2_comp.tsv	237651460	Roseophage EE36P1	0.000141283185713201
Sample_2_comp.tsv	48696682	Vibrio phage VP5	0.000136838828897384
Sample_2_comp.tsv	89152533	Pseudomonas phage PA11	0.00013252782142868
Sample_2_comp.tsv	431810901	Helicobacter phage KHP40 DNA	0.000128346356592708
Sample_2_comp.tsv	371671060	Bacillus phage W.Ph.	0.000124290730780959
Sample_2_comp.tsv	514051312	Cronobacter phage CR5	0.00012035734084931
Sample_2_comp.tsv	530787625	Pseudomonas phage MPK7	0.000116542681540321
Sample_2_comp.tsv	472339853	Cellulophaga phage phiST	0.00011284334296788
Sample_2_comp.tsv	472339668	Rhodobacter phage RC1	0.000109256008162768
Sample_2_comp.tsv	526244935	Puniceispirillum phage HMO-2011	0.000105777450677772
Sample_2_comp.tsv	38639923	Aeromonas phage Aeh1	0.000102404532250974
Sample_2_comp.tsv	194303296	Mycobacterium phage Porky	9.91342005259091e-05
Sample_2_comp.tsv	418488446	Pseudomonas phage NH-4	9.59634868272688e-05
Sample_2_comp.tsv	472340220	Cyanophage MED4-213	9.28895039909016e-05
Sample_2_comp.tsv	418489187	Vibrio phage CP-T1	8.9909444246852e-05
Sample_2_comp.tsv	423261980	Acinetobacter phage YMC_09_02_B1251_ABA_BP	8.70205771542257e-05
Sample_2_comp.tsv	431810571	Erwinia phage phiEaH2	8.42202475866907e-05
Sample_2_comp.tsv	134288788	Burkholderia phage phiE255 chromosome	8.15058737674451e-05
Sample_2_comp.tsv	408905851	Bacillus phage Bastille	7.88749453525148e-05
Sample_2_comp.tsv	359802265	Gordonia phage GTE5	7.63250215612623e-05
Sample_2_comp.tsv	45429984	Gokushovirinae GAIR4	7.38537293530158e-05
Sample_2_comp.tsv	389060373	Clostridium phage phiCP7R	7.14587616487504e-05
Sample_2_comp.tsv	428781735	Enterobacteria phage mEp043 c-1	6.9137875596776e-05
Sample_2_comp.tsv	194100415	Klebsiella phage K11	6.6888890881409e-05
Sample_2_comp.tsv	530547084	Mycobacterium phage Jabbawokkie	6.47096880736279e-05
Sample_2_comp.tsv	557307672	Salmonella phage SETP13	6.25982070227346e-05
Sample_2_comp.tsv	157325217	Listeria phage B025	6.05524452880635e-05
Sample_2_comp.tsv	408905836	Propionibacterium phage P101A	5.85704566098019e-05
Sample_2_comp.tsv	40807285	Bacteriophage phi-C31	5.66503494180067e-05
Sample_2_comp.tsv	568190967	Bacillus phage Riggi	5.47902853789213e-05
Sample_2_comp.tsv	712916052	Enterococcus phage EfaCPT1	5.29884779777156e-05
Sample_2_comp.tsv	269838911	Pseudomonas phage phi2954 segment L	5.12431911367934e-05
Sample_2_comp.tsv	29565879	Mycobacterium phage Cjw1	4.95527378688286e-05
Sample_2_comp.tsv	22855148	Bacillus phage B103	4.79154789637098e-05
Sample_2_comp.tsv	509139299	Acinetobacter phage Abp1	4.63298217085939e-05
Sample_2_comp.tsv	109289986	Aeromonas phage 25	4.47942186402815e-05
Sample_2_comp.tsv	713322302	Enterobacteria phage RB3	4.33071663291513e-05
Sample_2_comp.tsv	561133064	Staphylococcus phage S25-4 DNA	4.18672041939011e-05
Sample_2_comp.tsv	563397724	Mycobacterium phage PhatBacter	4.04729133463641e-05
Sample_2_comp.tsv	526177981	Cellulophaga phage phi46:1	3.91229154656834e-05
Sample_2_comp.tsv	557307926	Lactobacillus phage J-1	3.78158717011443e-05
Sample_2_comp.tsv	363542401	Stenotrophomonas phage phiSHP2	3.65504816029789e-05
Sample_2_comp.tsv	9634626	Streptococcus phage 7201	3.53254820804743e-05
Sample_2_comp.tsv	725949470	Bacillus phage CP-51	3.41396463867289e-05
Sample_2_comp.tsv	327198098	Enterococcus phage EFRM31	3.29917831294167e-05
Sample_2_comp.tsv	222435670	Mycobacterium phage Phlyer	3.18807353069349e-05
Sample_2_comp.tsv	514361045	Serratia phage Eta	3.08053793693223e-05
Sample_2_comp.tsv	161617915	Enterobacteria phage phiEcoM-GJ1	2.9764624303351e-05
Sample_2_comp.tsv	9964607	Roseophage SIO1	2.87574107412073e-05
Sample_2_comp.tsv	431810441	Erwinia amylovora phage phiEa100	2.77827100921903e-05
Sample_2_comp.tsv	472437676	Mycobacterium phage First	2.68395236968704e-05
Sample_2_comp.tsv	304360853	Mycobacterium phage CrimD	2.59268820031623e-05
Sample_2_comp.tsv	725950304	Escherichia phage ECML-4	2.50438437637783e-05
Sample_2_comp.tsv	9627904	Pseudomonas phage PP7	2.41894952545424e-05
Sample_2_comp.tsv	408905829	Propionibacterium phage P9.1	2.3362949513055e-05
Sample_2_comp.tsv	428782724	Vibrio phage vB_VpaM_MAR	2.25633455972109e-05
Sample_2_comp.tsv	162290107	Staphylococcus phage phiMR11	2.17898478630851e-05
Sample_2_comp.tsv	399528419	Persicivirga phage P12024S	2.10416452617098e-05
Sample_2_comp.tsv	48697258	Lactobacillus phage phiAT3	2.03179506542806e-05
Sample_2_comp.tsv	526244636	Shigella phage SfII	1.96180001453366e-05
Sample_2_comp.tsv	399498862	Staphylococcus phage SpaA1	1.8941052433472e-05
Sample_2_comp.tsv	560185957	Staphylococcus phage phiRS7	1.8286388179147e-05
Sample_2_comp.tsv	448261025	Edwardsiella phage MSW-3 DNA	1.7653309389174e-05
Sample_2_comp.tsv	530787450	Staphylococcus phage vB_SauM_Remus	1.70411388174673e-05
Sample_2_comp.tsv	481019622	Vibrio phage henriette 12B8	1.64492193816509e-05
Sample_2_comp.tsv	9630747	Enterobacteria phage If1	1.58769135951332e-05
Sample_2_comp.tsv	195546530	Rhizobium phage 16-3	1.532360301426e-05
Sample_2_comp.tsv	46401737	Enterobacteria phage T5	1.47886877001736e-05
Sample_2_comp.tsv	219523869	Pseudomonas phage PB1	1.4271585695007e-05
Sample_2_comp.tsv	422935477	Cronobacter phage ESP2949-1	1.37717325120575e-05
Sample_2_comp.tsv	9630386	Mycobacterium phage D29	1.3288580639588e-05
Sample_2_comp.tsv	281416213	Enterococcus phage phiFL3A	1.28215990579135e-05
Sample_2_comp.tsv	225626323	Pseudomonas phage phikF77	1.23702727694407e-05
Sample_2_comp.tsv	431810493	Cronobacter phage ENT47670	1.19341023413317e-05
Sample_2_comp.tsv	332672312	Campylobacter phage NCTC12673	1.15126034604755e-05
Sample_2_comp.tsv	77020112	Flavobacterium phage 11b	1.11053065004559e-05
Sample_2_comp.tsv	526177061	Cellulophaga phage phi18:1	1.07117561002109e-05
Sample_2_comp.tsv	399529040	Burkholderia phage AH2	1.03315107540885e-05
Sample_2_comp.tsv	194100467	Yersinia phage Yepe2	9.9641424130092e-06
Sample_2_comp.tsv	431809518	Pseudomonas phage PaP1	9.60923609645161e-06
Sample_2_comp.tsv	510953439	Escherichia phage Lw1	9.26638951498683e-06
Sample_2_comp.tsv	282598847	Pseudomonas phage LIT1	8.93521270309113e-06
Sample_2_comp.tsv	526177653	Cellulophaga phage phi12:2	8.61532766197468e-06
Sample_2_comp.tsv	472339613	Synechococcus phage S-RIP2	8.30636801216953e-06
Sample_2_comp.tsv	448260223	Cronobacter sakazakii phage vB_CskP_GAP227	8.00797865562652e-06
Sample_2_comp.tsv	27311175	Vibrio phage VHML	7.7198154470766e-06
Sample_2_comp.tsv	530787679	Bacillus phage Wip1	7.44154487441816e-06
Sample_2_comp.tsv	9627507	Enterobacteria phage P4	7.1728437478974e-06
Sample_2_comp.tsv	282598772	Clavibacter phage CMP1	6.91339889785469e-06
Sample_2_comp.tsv	428782011	Enterobacteria phage HK629	6.66290688081518e-06
Sample_2_comp.tsv	216905965	Bacillus phage TP21-L	6.42107369370726e-06
Sample_2_comp.tsv	509141216	Bacillus phage MG-B1	6.18761449599786e-06
Sample_2_comp.tsv	38707640	Enterobacteria phage Felix 01	5.96225333953865e-06
Sample_2_comp.tsv	563399082	Mycobacterium phage Bernardo	5.74472290592204e-06
Sample_2_comp.tsv	311993272	Acinetobacter phage Acj9	5.5347642511511e-06
Sample_2_comp.tsv	109522776	Mycobacterium phage PBI1	5.332126557432e-06
Sample_2_comp.tsv	481019198	Cyanophage P-RSM1	5.13656689190242e-06
Sample_2_comp.tsv	423262377	Salmonella phage SPN3UB	4.94784997211391e-06
Sample_2_comp.tsv	374531645	Pseudomonas phage vB_PaeS_PMG1	4.76574793809065e-06
Sample_2_comp.tsv	508178941	Streptomyces phage Sujidade	4.59004013079134e-06
Sample_2_comp.tsv	392972682	Clostridium phage phiZP2	4.42051287680546e-06
Sample_2_comp.tsv	31543997	Bacteriophage Aaphi23	4.25695927911887e-06
Sample_2_comp.tsv	158079296	Enterococcus phage phiEF24C	4.09917901378836e-06
Sample_2_comp.tsv	418489849	Riemerella phage RAP44	3.94697813236821e-06
Sample_2_comp.tsv	327197998	Burkholderia phage KS5	3.80016886993604e-06
Sample_2_comp.tsv	9630566	Lactococcus phage bIL170	3.65856945856886e-06
Sample_2_comp.tsv	209901313	Ralstonia phage RSM3	3.52200394612409e-06
Sample_2_comp.tsv	725950134	Escherichia phage ECML-117	3.39030202018372e-06
Sample_2_comp.tsv	557307848	Salmonella phage SETP7	3.26329883702356e-06
Sample_2_comp.tsv	9630761	Vibrio phage fs2	3.14083485547284e-06
Sample_2_comp.tsv	190151415	Streptococcus phage PH15	3.02275567553283e-06
Sample_2_comp.tsv	9626510	Acholeplasma phage L2	2.90891188162638e-06
Sample_2_comp.tsv	12248100	Bacillus phage GA-1	2.79915889035376e-06
Sample_2_comp.tsv	9633000	Lactobacillus prophage phiadh	2.6933568026329e-06
Sample_2_comp.tsv	195546641	Mycobacterium phage Phrann	2.59137026010564e-06
Sample_2_comp.tsv	557428123	Streptococcus phage TP-778L	2.49306830569423e-06
Sample_2_comp.tsv	431809676	Staphylococcus phage StB27	2.39832424819555e-06
Sample_2_comp.tsv	481019069	Vibrio phage douglas 12A4	2.30701553080319e-06
Sample_2_comp.tsv	29028617	Staphylococcus phage SLPW	2.21902360345032e-06
Sample_2_comp.tsv	371671369	Pseudomonas phage OBP	2.13423379886919e-06
Sample_2_comp.tsv	40806958	Streptomyces phage phiBT1	2.05253521226549e-06
Sample_2_comp.tsv	282598938	Deftia phage phiW-14	1.9738205845087e-06
Sample_2_comp.tsv	157324960	Listeria phage A500	1.89798618874176e-06
Sample_2_comp.tsv	68299727	Vibriophage VP4	1.82493172031623e-06
Sample_2_comp.tsv	66394949	Staphylococcus phage G1	1.75456018996121e-06
Sample_2_comp.tsv	206600181	Mycobacterium phage Ramsey	1.6867778200968e-06
Sample_2_comp.tsv	422934690	Erwinia phage vB_EamM-Y2	1.62149394420528e-06
Sample_2_comp.tsv	525971974	Salmonella phage FSL SP-031	1.5586209091751e-06
Sample_2_comp.tsv	414090316	Edwardsiella phage KF-1 DNA	1.49807398053546e-06
Sample_2_comp.tsv	571798128	Bacillus phage Page	1.43977125050087e-06
Sample_2_comp.tsv	312281391	Prochlorococcus phage P-SSM4	1.38363354874761e-06
Sample_2_comp.tsv	194100252	Enterobacteria phage BA14	1.32958435584572e-06
Sample_2_comp.tsv	9629653	Lactococcus phage sk1	1.27754971927244e-06
Sample_2_comp.tsv	113195172	Pseudomonas phage PRR1	1.22745817193464e-06
Sample_2_comp.tsv	9633494	Enterobacteria phage Mu	1.17924065312994e-06
Sample_2_comp.tsv	9625381	Enterobacteria phage I2-2	1.13283043187794e-06
Sample_2_comp.tsv	66396333	Staphylococcus phage 88	1.08816303255478e-06
Sample_2_comp.tsv	148727082	Propionibacterium phage PA6	1.04517616276602e-06
Sample_2_comp.tsv	66396040	Staphylococcus phage 71	1.00380964339472e-06
Sample_2_comp.tsv	526176928	Cellulophaga phage phi19:3	9.64005340762785e-07
Sample_2_comp.tsv	472339958	Vibrio phage 11895-B1	9.25707100845969e-07
Sample_2_comp.tsv	414087634	Enterobacteria phage vB_EcoS_ACG-M12	8.88860685483876e-07
Sample_2_comp.tsv	29566108	Mycobacterium phage Che9c	8.53413710528265e-07
Sample_2_comp.tsv	310722466	Aeromonas phage phiAS5	8.19315585874299e-07
Sample_2_comp.tsv	712913234	Mesorhizobium phagevB_MloP_Lo5R7ANS	7.86517457320888e-07
Sample_2_comp.tsv	13095862	Lactococcus prophage bIL310	7.54972150207745e-07
Sample_2_comp.tsv	422935762	Helicobacter phage 1961P	7.24634114778141e-07
Sample_2_comp.tsv	472341954	Synechococcus phage S-RIM2 R1_1999	6.9545937321773e-07
Sample_2_comp.tsv	392973229	Colwellia phage 9A	6.67405468321156e-07
Sample_2_comp.tsv	30065704	Yersinia phage L-413C	6.4043141373944e-07
Sample_2_comp.tsv	213163898	Stenotrophomonas phage S1	6.14497645762427e-07
