label,attr
GOV_Station67_SUR_ALL_assembly_NODE_2660_length_11642_cov_3.942953,ocean
emerson2018_QGNH01001855.1_Viral_metagenome_Bog_ctg_3868080_cat2__whole_genome_shotgun_sequence,peat
GOV_Station42_DCM_ALL_assembly_NODE_199_length_42483_cov_6.086146,ocean
RR_6_8_frac_2572,agsoil
EV_7000000001_SRS022530_LANL_scaffold_5886,other
GOV_Station189_MES_ALL_assembly_NODE_2908_length_24314_cov_8.377344,ocean
EV_3300001450_JGI24006J15134_10001181,other
biochar_4283,agsoil
4_RHIZ_ALM_S19_554,agsoil
GOV_Station34_SUR_ALL_assembly_NODE_232_length_50346_cov_4.887197,ocean
GOV_Station36_DCM_ALL_assembly_NODE_76_length_44100_cov_14.284981,ocean
GOV_Station210_SUR_ALL_assembly_NODE_2492_length_36309_cov_107.486539,ocean
GOV_Station178_SUR_ALL_assembly_NODE_2829_length_26899_cov_40.753874,ocean
GOV_Station137_MES_COMBINED_FINAL_NODE_2381_length_25691_cov_7.567873,ocean
GOV_Station25_DCM_ALL_assembly_NODE_2412_length_12313_cov_14.541687,ocean
GOV_Station201_DCM_ALL_assembly_NODE_6562_length_12050_cov_16.539975,ocean
GOV_Station122_DCM_ALL_assembly_NODE_2451_length_10305_cov_89.650927,ocean
GOV_Station155_MES_ALL_assembly_NODE_11949_length_10234_cov_27.648099,ocean
Sorensen2021_B2R2H_VFD_S54_cat2_0,agsoil
GOV_Station180_SUR_ALL_assembly_NODE_3036_length_32344_cov_26.539348,ocean
natural_reserves_2019_BB_2_2_S31_1060,natsoil
2_RHIZ_ALM_S17_603,agsoil
GOV_Station65_DCM_ALL_assembly_NODE_2058_length_13536_cov_3.777020,ocean
GOV_Station82_SUR_COMBINED_FINAL_NODE_3205_length_13081_cov_19.590435,ocean
1_RHIZ_ALM_S16_4896,agsoil
roux2015_vdm_Alphaproteobacteria_gi_224580656_0_35096_Uncultured_Caudovirales,other
GOV_Station201_SUR_ALL_assembly_NODE_1827_length_27581_cov_17.239810,ocean
GOV_Station111_MES_COMBINED_FINAL_NODE_3514_length_15094_cov_8.046280,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_6262_length_10936_cov_3.210734,ocean
GOV_Station23_DCM_ALL_assembly_NODE_2447_length_10742_cov_3.116871,ocean
1_RHIZ_ALM_S16_3378,agsoil
GOV_Station78_MES_DO_NOT_POOL_NODE_1068_length_35326_cov_6.494854,ocean
GOV_Station76_SUR_ALL_assembly_NODE_666_length_29914_cov_7.376871,ocean
3_RHIZ_ALM_S18_251,agsoil
GOV_Station209_MES_ALL_assembly_NODE_6771_length_14638_cov_8.642940,ocean
GOV_Station68_MES_DO_NOT_POOL_NODE_5970_length_10417_cov_4.074599,ocean
GOV_Station138_SUR_ALL_assembly_NODE_280_length_26933_cov_4.471947,ocean
natural_reserves_2019_BB_2_2_S31_358,natsoil
GOV_Station45_SUR_ALL_assembly_NODE_894_length_17120_cov_35.652154,ocean
RR_6_8_frac_7773,agsoil
EV_3300001351_JGI20153J14318_10002619,other
EV_7000000331_C4829685,other
GOV_Station68_MES_COMBINED_FINAL_NODE_6309_length_10689_cov_3.847282,ocean
GOV_Station168_IZZ_ALL_assembly_NODE_2751_length_31615_cov_53.899873,ocean
GOV_Station155_MES_ALL_assembly_NODE_6477_length_16345_cov_49.720749,ocean
RR_6_8_frac_23791,agsoil
GOV_Station82_SUR_COMBINED_FINAL_NODE_4323_length_10403_cov_3.750000,ocean
1_BU_ALM_S14_2803,agsoil
GOV_Station123_SUR_ALL_assembly_NODE_1064_length_18269_cov_6.254475,ocean
biochar_2670,agsoil
EV_3300000101_DelMOSum2010_c10002143,other
4_RHIZ_ALM_S19_5144,agsoil
tomato_rhizo_GH_1253,natsoil
natural_reserves_2019_BB_2_2_S31_251,natsoil
GOV_Station65_SUR_ALL_assembly_NODE_54_length_75486_cov_12.131670,ocean
EV_3300001592_Draft_10000837,other
GOV_Station82_SUR_COMBINED_FINAL_NODE_1515_length_22654_cov_57.953759,ocean
GOV_Station175_SUR_ALL_assembly_NODE_8183_length_13557_cov_4.979855,ocean
GOV_Station123_MXL_ALL_assembly_NODE_2649_length_13098_cov_3.625776,ocean
EV_7000000624_SRS024435_LANL_scaffold_27143,other
GOV_Station72_DCM_ALL_assembly_NODE_1560_length_13508_cov_3.438787,ocean
GOV_Station22_SUR_ALL_assembly_NODE_2563_length_12661_cov_2.610979,ocean
GOV_Station158_MES_ALL_assembly_NODE_7676_length_11978_cov_3.820683,ocean
4_RHIZ_ALM_S19_329,agsoil
GOV_Station58_DCM_ALL_assembly_NODE_479_length_25186_cov_10.351558,ocean
4_RHIZ_ALM_S19_6271,agsoil
GOV_Station72_DCM_ALL_assembly_NODE_899_length_19382_cov_15.285766,ocean
GOV_Station36_SUR_ALL_assembly_NODE_808_length_17794_cov_7.481651,ocean
1_BU_ALM_S14_3684,agsoil
EV_3300002835_B570J40625_100013301,other
citrus_rhizo_DVF_AUSC_rhizo_1616,agsoil
EV_3300000101_DelMOSum2010_c10003970,other
GOV_Station37_MES_COMBINED_FINAL_NODE_716_length_44812_cov_9.801439,ocean
1_BU_ALM_S14_2593,agsoil
EV_3300002834_JGI24696J40584_12961490,other
1_BU_ALM_S14_1116,agsoil
GOV_Station155_DCM_ALL_assembly_NODE_4903_length_16647_cov_27.247710,ocean
RR_6_8_frac_7844,agsoil
GOV_Station168_IZZ_ALL_assembly_NODE_7924_length_14588_cov_6.183995,ocean
EV_3300002835_B570J40625_100017201,other
RR_6_8_frac_12485,agsoil
RR_6_8_frac_3616,agsoil
GOV_Station158_SUR_ALL_assembly_NODE_3043_length_27703_cov_14.306243,ocean
EV_3300002231_KVRMV2_100037364,other
EV_7000000484_SRS016018_WUGC_scaffold_10654,other
GOV_Station36_SUR_ALL_assembly_NODE_696_length_19773_cov_17.806167,ocean
GOV_Station33_SUR_ALL_assembly_NODE_1028_length_18080_cov_7.543024,ocean
Sorensen2021_B8R2L_VFN_S49_cat2_136,agsoil
EV_3300001720_JGI24513J20088_1000103,other
GOV_Station109_SUR_ALL_assembly_NODE_2165_length_12988_cov_7.671770,ocean
2_RHIZ_ALM_S17_1310,agsoil
GOV_Station123_SUR_ALL_assembly_NODE_2146_length_11397_cov_7.248545,ocean
GOV_Station72_MES_ALL_assembly_NODE_2724_length_11123_cov_5.341887,ocean
GOV_Station188_DCM_ALL_assembly_NODE_8416_length_10449_cov_5.812007,ocean
GOV_Station189_MES_ALL_assembly_NODE_1034_length_42926_cov_5.896503,ocean
GOV_Station138_DCM_ALL_assembly_NODE_659_length_16373_cov_2.691077,ocean
GOV_Station45_SUR_ALL_assembly_NODE_1628_length_11758_cov_5.994531,ocean
RR_6_8_frac_24448,agsoil
GOV_Station189_MES_ALL_assembly_NODE_1011_length_43299_cov_7.146656,ocean
2_RHIZ_ALM_S17_1567,agsoil
GOV_Station67_SUR_ALL_assembly_NODE_2523_length_12079_cov_6.784681,ocean
GOV_Station68_DCM_ALL_assembly_NODE_216_length_33946_cov_13.556608,ocean
GOV_Station155_DCM_ALL_assembly_NODE_3087_length_24004_cov_4.514385,ocean
GOV_Station125_MXL_ALL_assembly_NODE_1909_length_15212_cov_184.347760,ocean
GOV_Station155_MES_ALL_assembly_NODE_8038_length_13925_cov_9.869863,ocean
natural_reserves_2019_BB_5_1_S84_72,natsoil
GOV_Station155_DCM_ALL_assembly_NODE_7228_length_12109_cov_3.549693,ocean
RR_6_8_frac_2848,agsoil
GOV_Station138_SUR_ALL_assembly_NODE_445_length_21222_cov_26.559409,ocean
EV_3300001460_JGI24003J15210_10000328,other
GOV_Station189_MES_ALL_assembly_NODE_5043_length_17050_cov_6.541277,ocean
RR_6_8_frac_10989,agsoil
GOV_Station70_SUR_ALL_assembly_NODE_2911_length_10732_cov_4.463239,ocean
vik_2020_St16_omz_NODE_285_length_48765_cov_124.638904,ocean
li_2021_k141_416808_length_34354_cov_56.0516,ocean
coutinho_2020_BA1350-5kb-C5319,lake
coutinho_2020_BA1350-5kb-C6307,lake
vik_2020_St08_uomzD_NODE_550_length_19513_cov_7.224535,ocean
coutinho_2020_BA1250-C10876,lake
coutinho_2020_BA1350-5kb-C12541,lake
li_2021_k141_919972_length_10222_cov_43.9070,ocean
coutinho_2020_Baikal-summer-1250m-C1697,lake
coutinho_2020_Baikal-summer-1350m-C1439,lake
coutinho_2020_BA1350-5kb-C6627,lake
coutinho_2020_BA1250-C6555,lake
coutinho_2020_Baikal-summer-20m-C1859,lake
myriam_2020_VIRSorter_NODE_405_length_14615_cov_18_6827-cat_2,lake
vik_2020_St08_scm_NODE_1129_length_11807_cov_7.605854,ocean
coutinho_2020_BA1350-5kb-C17818,lake
vik_2020_St16_omz_NODE_185_length_60898_cov_12.901172,ocean
coutinho_2020_BA1250-C9807,lake
coutinho_2020_BA1250-C17790,lake
coutinho_2020_BA1350-5kb-C6585,lake
coutinho_2020_Baikal-summer-20m-C2102,lake
coutinho_2020_Baikal-summer-5m-C6662Hopland_2021_Santos_V32_VIR_S442_L004_67527,lake
Hopland_2021_Santos_V41_VIR_S443_L004_68771,natsoil
almond_CA_BU_D3_MACV_10383,agsoil
almond_CA_BU_D3_MACV_59725,agsoil
almond_CA_BU_H1_ESCV_7278,agsoil
almond_CA_BU_H1_MAV_9628,agsoil
almond_CA_BU_H1_WLV_5831,agsoil
almond_CA_BU_H2_ESCV_32162,agsoil
almond_CA_BU_H2_MACV_21733,agsoil
almond_CA_BU_H3_MACV_20439,agsoil
almond_CA_BU_H3_MACV_36830,agsoil
almond_CA_BU_H3_MAV_47905,agsoil
almond_CA_BU_H3_MAV_6533,agsoil
almond_CA_RHIZ_H1_MAV_13927,agsoil
almond_CA_RHIZ_H2_ESCV_7568,agsoil
almond_CA_RHIZ_H2_MAV_14500,agsoil
almond_CA_RHIZ_H2_WLV_40688,agsoil
almond_CA_RHIZ_H2_WLV_43958,agsoil
almond_CA_RHIZ_H3_ESCV_6277,agsoil
almond_CA_RHIZ_H3_MACV_23101,agsoil
BB_2021_BMLF1_T3_B_56331,natsoil
BB_2021_BMLS3_T2_V_16663,natsoil
BB_2021_DP2_T1_V_24621,natsoil
BB_2021_DP2_T2_V_50521,natsoil
BB_2021_GPB2_T3_V_23766,natsoil
BB_2021_GPS1_T3_V_11416,natsoil
BB_2021_GPS2_T1_B_50793,natsoil
BB_2021_GPS2_T2_B_31600,natsoil
BB_2021_HC1_T1_V_36457,natsoil
BB_2021_HC2_T1_V_24999,natsoil
BB_2021_HC2_T2_B_28901,natsoil
RR_2018_RR451July_vir_S10_L001_virfinder_843,agsoil
RR_2018_RR641Oct_vir_S1_L001_virfinder_469,agsoil
RR_2018_RR682Oct_vir_S8_L001_virsorter_707,agsoil
RR_tom_rhizo_2021_14C1BT1_3664,agsoil
RR_tom_rhizo_2021_14C1RT1_30453,agsoil
RR_tom_rhizo_2021_14C1RT1_32136,agsoil
RR_tom_rhizo_2021_14C1RT3_91040,agsoil
RR_tom_rhizo_2021_14C2RT2_28848,agsoil
RR_tom_rhizo_2021_14C2RT3_101130,agsoil
RR_tom_rhizo_2021_14C2RT3_36701,agsoil
RR_tom_rhizo_2021_14T2BT1_70155,agsoil
RR_tom_rhizo_2021_14T2RT2_15878,agsoil
RR_tom_rhizo_2021_55C1RT1_136027,agsoil
RR_tom_rhizo_2021_55C2RT1_21110,agsoil
RR_tom_rhizo_2021_55C2RT1_24429,agsoil
RR_tom_rhizo_2021_55C2RT3_23675,agsoil
RR_tom_rhizo_2021_55T2BT1_18718,agsoil
RR_tom_rhizo_2021_55T2BT2_47430,agsoil
RR_tom_rhizo_2021_55T2RT1_103772,agsoil
RR_tom_rhizo_2021_55T2RT1_4249,agsoil
RR_tom_rhizo_2021_55T2RT3_24173,agsoil
RR_tom_rhizo_2021_78C1RT2_16547,agsoil
RR_tom_rhizo_2021_78T1BT3_28853,agsoil
RR_tom_rhizo_2021_78T1RT1_22078,agsoil
RR_tom_rhizo_2021_78T1RT1_31663,agsoil
RR_tom_rhizo_2021_BU_H1_WLV_16274,agsoil
GOV_Station155_DCM_ALL_assembly_NODE_2949_length_24810_cov_38.429247,ocean
GOV_Station158_DCM_ALL_assembly_NODE_5870_length_14463_cov_8.647210,ocean
RR_6_8_frac_9495,agsoil
GOV_Station209_SUR_ALL_assembly_NODE_7521_length_12779_cov_2.633291,ocean
roux2015_vdm_Gammaproteobacteria_gi_553758907_1272951_Uncultured_Viruses,other
GOV_Station158_SUR_ALL_assembly_NODE_7958_length_12596_cov_6.281238,ocean
GOV_Station62_SUR_ALL_assembly_NODE_2047_length_11563_cov_3.895290,ocean
GOV_Station138_MES_COMBINED_FINAL_NODE_768_length_76419_cov_20.204128,ocean
tomato_rhizo_GH_2084,natsoil
EV_3300002466_JGI10211J34971_10000635,other
GOV_Station189_MES_ALL_assembly_NODE_2925_length_24242_cov_7.337867,ocean
GOV_Station32_SUR_ALL_assembly_NODE_1269_length_15297_cov_4.642042,ocean
EV_7000000200_C3236811,other
4_RHIZ_ALM_S19_5906,agsoil
GOV_Station22_SUR_ALL_assembly_NODE_3182_length_11026_cov_3.930818,ocean
GOV_Station210_SUR_ALL_assembly_NODE_995_length_67404_cov_10.482487,ocean
GOV_Station36_SUR_ALL_assembly_NODE_801_length_17892_cov_41.692269,ocean
EV_3300002835_B570J40625_100010192,other
EV_3300000385_PR_CR_10_Liq_1_inCRDRAFT_1000961,other
GOV_Station23_DCM_ALL_assembly_NODE_1851_length_12685_cov_7.153840,ocean
GOV_Station189_MES_ALL_assembly_NODE_8302_length_12010_cov_5.806274,ocean
GOV_Station193_SUR_ALL_assembly_NODE_4666_length_11860_cov_134.781957,ocean
roux2015_vdm_Planctomycetia_gi_163804224_Uncultured_dsDNA_viruses__no_RNA_stage,other
citrus_rhizo_VB_USFL_rhizo_1034,agsoil
2_RHIZ_ALM_S17_2613,agsoil
2_BU_ALM_S15_1312,agsoil
GOV_Station100_SUR_ALL_assembly_NODE_138_length_49299_cov_13.391418,ocean
GOV_Station194_DCM_ALL_assembly_NODE_1561_length_29046_cov_52.471491,ocean
GOV_Station137_SUR_ALL_assembly_NODE_433_length_22702_cov_3.602641,ocean
GOV_Station23_DCM_ALL_assembly_NODE_824_length_19462_cov_6.759468,ocean
EV_7000000556_SRS057205_LANL_scaffold_5749,other
GOV_Station109_SUR_ALL_assembly_NODE_1348_length_17755_cov_3.181469,ocean
GOV_Station22_SUR_ALL_assembly_NODE_2109_length_14204_cov_41.890240,ocean
GOV_Station72_DCM_ALL_assembly_NODE_1653_length_13052_cov_10.102562,ocean
GOV_Station109_DCM_ALL_assembly_NODE_1284_length_12714_cov_13.358322,ocean
GOV_Station18_DCM_ALL_assembly_NODE_321_length_31422_cov_4.077151,ocean
GOV_Station85_MES_COMBINED_FINAL_NODE_2120_length_20276_cov_5.261560,ocean
GOV_Station39_SUR_ALL_assembly_NODE_590_length_15167_cov_56.526668,ocean
3_RHIZ_ALM_S18_5752,agsoil
GOV_Station34_SUR_ALL_assembly_NODE_265_length_44836_cov_12.534825,ocean
GOV_Station194_SUR_ALL_assembly_NODE_1121_length_28764_cov_45.287958,ocean
GOV_Station34_SUR_ALL_assembly_NODE_633_length_26778_cov_4.868465,ocean
EV_3300002641_loc_103954414,other
GOV_Station65_DCM_ALL_assembly_NODE_1460_length_17253_cov_5.874927,ocean
GOV_Station22_SUR_ALL_assembly_NODE_1733_length_16050_cov_15.007502,ocean
GOV_Station201_DCM_ALL_assembly_NODE_7708_length_10825_cov_2.046054,ocean
RR_6_8_frac_15496,agsoil
GOV_Station41_DCM_ALL_assembly_NODE_157_length_38204_cov_14.568848,ocean
EV_3300003852_Ga0031655_10000533,other
RR_6_8_frac_5158,agsoil
GOV_Station48_SUR_ALL_assembly_NODE_698_length_15891_cov_109.684579,ocean
GOV_Station23_DCM_ALL_assembly_NODE_1563_length_13850_cov_16.843639,ocean
GOV_Station82_SUR_COMBINED_FINAL_NODE_2489_length_15819_cov_10.085511,ocean
roux2019_F_Sur_2017_B_NODE_2362_length_13341_cov_5_414842,peat
EV_7000000653_SRS016740_Baylor_scaffold_73779,other
GOV_Station100_DCM_ALL_assembly_NODE_594_length_28686_cov_26.413258,ocean
GOV_Station205_MES_ALL_assembly_NODE_1701_length_25760_cov_4.506322,ocean
EV_3300001472_JGI24004J15324_10000215,other
GOV_Station194_DCM_ALL_assembly_NODE_3886_length_15244_cov_16.875041,ocean
GOV_Station100_SUR_ALL_assembly_NODE_1332_length_11853_cov_4.653840,ocean
GOV_Station68_DCM_ALL_assembly_NODE_1566_length_11610_cov_9.524968,ocean
2_RHIZ_ALM_S17_31,agsoil
RR_6_8_frac_3034,agsoil
GOV_Station168_IZZ_ALL_assembly_NODE_10568_length_11615_cov_160.559083,ocean
GOV_Station37_MES_COMBINED_FINAL_NODE_4166_length_11473_cov_3.045367,ocean
GOV_Station34_DCM_ALL_assembly_NODE_2709_length_10160_cov_7.727759,ocean
3_RHIZ_ALM_S18_2891,agsoil
GOV_Station34_SUR_ALL_assembly_NODE_1348_length_16391_cov_3.793891,ocean
RR_6_8_frac_13222,agsoil
EV_3300003427_JGI26084J50262_1002263,other
GOV_Station111_SUR_ALL_assembly_NODE_960_length_16013_cov_14.946798,ocean
citrus_rhizo_DVF_USCA_rhizo_1226,agsoil
GOV_Station125_SUR_ALL_assembly_NODE_1548_length_13530_cov_73.727273,ocean
RR_6_8_frac_24482,agsoil
GOV_Station188_DCM_ALL_assembly_NODE_384_length_68431_cov_17.392258,ocean
EV_3300001352_JGI20157J14317_10000970,other
GOV_Station34_SUR_ALL_assembly_NODE_833_length_22470_cov_5.525853,ocean
GOV_Station111_DCM_ALL_assembly_NODE_1864_length_13920_cov_2.771872,ocean
EV_3300000571_JGI1358J11329_10002763,other
EV_3300001605_Draft_10002173,other
EV_7000000071_SRS065504_LANL_scaffold_19257,other
EV_3300001472_JGI24004J15324_10000811,other
biochar_5097,agsoil
1_RHIZ_ALM_S16_3198,agsoil
GOV_Station180_SUR_ALL_assembly_NODE_4126_length_25507_cov_5.492339,ocean
GOV_Station168_IZZ_ALL_assembly_NODE_4417_length_22778_cov_6.712450,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_2325_length_22351_cov_4.847775,ocean
GOV_Station68_MES_COMBINED_FINAL_NODE_5159_length_12385_cov_6.427332,ocean
RR_6_8_frac_15550,agsoil
SPRUCE_viral_seq_845,peat
GOV_Station175_SUR_ALL_assembly_NODE_3921_length_23478_cov_15.269906,ocean
GOV_Station189_MES_ALL_assembly_NODE_4925_length_17299_cov_10.442299,ocean
GOV_Station158_DCM_ALL_assembly_NODE_4739_length_17156_cov_9.444418,ocean
GOV_Station137_DCM_ALL_assembly_NODE_1113_length_12536_cov_3.627434,ocean
GOV_Station196_SUR_ALL_assembly_NODE_490_length_56248_cov_9.150392,ocean
GOV_Station206_MES_ALL_assembly_NODE_2655_length_28689_cov_6.040127,ocean
EV_3300000115_DelMOSum2011_c10000730,other
GOV_Station210_SUR_ALL_assembly_NODE_5817_length_19734_cov_5.240409,ocean
natural_reserves_2019_McL_3_2_S13_176,natsoil
GOV_Station65_DCM_ALL_assembly_NODE_3172_length_10027_cov_3.555355,ocean
EV_3300003496_JGI26241J51128_1000102,other
GOV_Station22_SUR_ALL_assembly_NODE_127_length_56356_cov_7.867711,ocean
GOV_Station210_MES_ALL_assembly_NODE_1229_length_41510_cov_3.195103,ocean
GOV_Station124_MXL_ALL_assembly_NODE_571_length_31666_cov_3.281990-1974to31716-prophage,ocean
GOV_Station85_MES_COMBINED_FINAL_NODE_4051_length_13560_cov_6.791114,ocean
SPRUCE_viral_seq_3635,peat
GOV_Station175_SUR_ALL_assembly_NODE_1704_length_41840_cov_11.844179,ocean
EV_3300003812_Ga0007861_1000009,other
EV_3300002518_JGI25134J35505_10000138,other
GOV_Station30_DCM_ALL_assembly_NODE_1160_length_16560_cov_5.933535,ocean
RR_6_8_frac_9175,agsoil
EV_3300002514_JGI25133J35611_10001759,other
GOV_Station137_MES_DO_NOT_POOL_NODE_6637_length_10854_cov_11.523104,ocean
GOV_Station180_SUR_ALL_assembly_NODE_13491_length_10007_cov_75.449357,ocean
vik_2020_St08_scmB_NODE_115_length_39505_cov_11.987579,ocean
coutinho_2020_BA1250-C5263,lake
li_2021_k141_7267136_length_21217_cov_21.0000,ocean
coutinho_2020_BA1350-5kb-C8372,lake
coutinho_2020_Baikal-BG-methane-300m-C2707,lake
coutinho_2020_BA1350-5kb-C9714,lake
coutinho_2020_Baikal-summer-1350m-C3617,lake
vik_2020_St07_uomz_NODE_992_length_14717_cov_7.843609,ocean
coutinho_2020_Baikal-BG-methane-300m-C4197,lake
coutinho_2020_Baikal-summer-1350m-C5966,lake
coutinho_2020_Baikal-BG-methane-300m-C5016,lake
coutinho_2020_Baikal-summer-1250m-C7432,lake
coutinho_2020_Baikal-BG-methane-300m-C5795,lake
coutinho_2020_BA1350-5kb-C17323,lake
li_2021_k141_137341_length_11035_cov_29.1868,ocean
coutinho_2020_BA1250-C3,lake
coutinho_2020_Baikal-summer-5m-C1230,lake
coutinho_2020_Baikal-summer-1250m-C3867,lake
coutinho_2020_BA1250-C9230,lake
coutinho_2020_BA1350-5kb-C10340,lake
vik_2020_St07_scm_NODE_1146_length_13448_cov_7.958112,ocean
coutinho_2020_BA1350-5kb-C15638,lake
vik_2020_St14_oxy_NODE_1681_length_10863_cov_7.044134,ocean
coutinho_2020_Baikal-summer-1250m-C6207,lake
vik_2020_St17_scm_NODE_1038_length_12783_cov_6.106458,ocean
coutinho_2020_BA1350-5kb-C14711,lake
coutinho_2020_BA1350-5kb-C2911,lake
vik_2020_St16_oxy_NODE_586_length_28420_cov_9.712392,ocean
coutinho_2020_Baikal-summer-1250m-C6284Hopland_2021_Santos_V09_VIR_S458_L004_19300,lake
Hopland_2021_Santos_V09_VIR_S458_L004_98507,natsoil
Hopland_2021_Santos_V15_VIR_S452_L004_54840,natsoil
Hopland_2021_Santos_V41_VIR_S443_L004_49277,natsoil
almond_CA_BU_D2_MACV_14541,agsoil
almond_CA_BU_D3_MACV_30849,agsoil
almond_CA_BU_H1_MAV_16959,agsoil
almond_CA_BU_H1_MAV_34835,agsoil
almond_CA_BU_H2_WLV_27427,agsoil
almond_CA_BU_H2_WLV_39495,agsoil
almond_CA_BU_H2_WLV_66688,agsoil
almond_CA_BU_H3_ESCV_57725,agsoil
almond_CA_RHIZ_H1_ESCV_28784,agsoil
almond_CA_RHIZ_H1_ESCV_45063,agsoil
almond_CA_RHIZ_H1_MACV_248,agsoil
almond_CA_RHIZ_H1_MAV_46785,agsoil
almond_CA_RHIZ_H2_ESCV_24768,agsoil
almond_CA_RHIZ_H2_ESCV_32020,agsoil
almond_CA_RHIZ_H2_MAV_2062,agsoil
almond_CA_RHIZ_H2_WLV_4970,agsoil
almond_CA_RHIZ_H2_WLV_8091,agsoil
almond_CA_RHIZ_H3_ESCV_43982,agsoil
almond_CA_RHIZ_H3_MACV_17060,agsoil
almond_CA_RHIZ_H3_MACV_4617,agsoil
BB_2021_BMLF3_T3_V_1701,natsoil
BB_2021_BMLF3_T3_V_6512,natsoil
BB_2021_DP3_T3_V_22706,natsoil
RR_2018_RR451July_vir_S10_L001_virsorter_856,agsoil
RR_tom_rhizo_2021_14C1RT2_8153,agsoil
RR_tom_rhizo_2021_14C2BT2_577,agsoil
RR_tom_rhizo_2021_14CBT0_26893,agsoil
RR_tom_rhizo_2021_14T1RT2_20139,agsoil
RR_tom_rhizo_2021_14T1RT2_51103,agsoil
RR_tom_rhizo_2021_14T2RT1_103930,agsoil
RR_tom_rhizo_2021_14T2RT1_50766,agsoil
RR_tom_rhizo_2021_55C1BT1_67910,agsoil
RR_tom_rhizo_2021_55C1RT1_50655,agsoil
RR_tom_rhizo_2021_55C2RT2_2728,agsoil
RR_tom_rhizo_2021_55C2RT2_80575,agsoil
RR_tom_rhizo_2021_55T1BT2_17297,agsoil
RR_tom_rhizo_2021_55T1RT1_12495,agsoil
RR_tom_rhizo_2021_55T2BT1_927,agsoil
RR_tom_rhizo_2021_55T2RT1_110666,agsoil
RR_tom_rhizo_2021_78C1BT1_10959,agsoil
RR_tom_rhizo_2021_78C1RT1_6026,agsoil
RR_tom_rhizo_2021_78C1RT3_6660,agsoil
RR_tom_rhizo_2021_78C2BT2_49045,agsoil
RR_tom_rhizo_2021_78C2RT2_14020,agsoil
RR_tom_rhizo_2021_78T2RT1_118835,agsoil
RR_tom_rhizo_2021_BU_H2_WLV_18791,agsoil
biochar_401,agsoil
EV_7000000038_C4277673,other
EV_3300002488_JGI25128J35275_1000085,other
EV_3300000117_DelMOWin2010_c10000605,other
4_RHIZ_ALM_S19_6738,agsoil
GOV_Station62_SUR_ALL_assembly_NODE_811_length_19906_cov_3.495844,ocean
GOV_Station194_DCM_ALL_assembly_NODE_4002_length_14922_cov_65.799758,ocean
RR_6_8_frac_9668,agsoil
GOV_Station67_SUR_ALL_assembly_NODE_2296_length_12924_cov_7.118813,ocean
natural_reserves_2019_BB_2_2_S31_1315,natsoil
EV_3300001349_JGI20160J14292_10003807,other
2_RHIZ_ALM_S17_4134,agsoil
GOV_Station68_MES_DO_NOT_POOL_NODE_5872_length_10537_cov_9.289353,ocean
EV_7000000262_SRS047044_WUGC_scaffold_8279,other
GOV_Station76_SUR_ALL_assembly_NODE_232_length_54797_cov_31.289851,ocean
GOV_Station111_SUR_ALL_assembly_NODE_422_length_27974_cov_42.060926,ocean
EV_7000000246_SRS078176_LANL_scaffold_8553,other
citrus_rhizo_VB_SPAN_rhizo_4625,agsoil
EV_7000000430_SRS015799_WUGC_scaffold_2083,other
GOV_Station189_DCM_ALL_assembly_NODE_5845_length_11872_cov_21.987476,ocean
roux2015_vdm_Gammaproteobacteria_gi_420309556_Uncultured_Viruses,other
GOV_Station194_DCM_ALL_assembly_NODE_1228_length_34005_cov_4.431635,ocean
citrus_rhizo_VS_VIRSorter_USFL_rhizo_977-cat_2,agsoil
GOV_Station209_SUR_ALL_assembly_NODE_6502_length_14242_cov_13.537111,ocean
GOV_Station34_DCM_ALL_assembly_NODE_1663_length_13785_cov_12.352877,ocean
GOV_Station158_SUR_ALL_assembly_NODE_8541_length_11863_cov_6.043360,ocean
EV_7000000579_C2738564,other
RR_6_8_frac_14898,agsoil
natural_reserves_2019_McL_6_2_S43_4,natsoil
GOV_Station191_SUR_ALL_assembly_NODE_2360_length_15569_cov_18.502772,ocean
GOV_Station189_DCM_ALL_assembly_NODE_4273_length_14535_cov_47.810221,ocean
GOV_Station168_DCM_ALL_assembly_NODE_7658_length_13407_cov_16.395072,ocean
EV_3300000117_DelMOWin2010_c10002573,other
GOV_Station138_DCM_ALL_assembly_NODE_115_length_36975_cov_5.729442,ocean
GOV_Station68_DCM_ALL_assembly_NODE_282_length_30691_cov_20.641663,ocean
EV_7000000228_SRS022602_Baylor_scaffold_42530,other
GOV_Station22_SUR_ALL_assembly_NODE_2017_length_14679_cov_5.435175,ocean
GOV_Station102_SUR_SMARTER_KIT_NODE_776_length_10100_cov_5.859831,ocean
2_RHIZ_ALM_S17_4218,agsoil
GOV_Station155_MES_ALL_assembly_NODE_2057_length_36132_cov_3.752529,ocean
GOV_Station122_SUR_ALL_assembly_NODE_392_length_30969_cov_5.301967,ocean
EV_3300000439_TBL_comb48_EPIDRAFT_1000640,other
GOV_Station45_SUR_ALL_assembly_NODE_501_length_23681_cov_3.738593,ocean
1_RHIZ_ALM_S16_720,agsoil
GOV_Station180_SUR_ALL_assembly_NODE_7077_length_16879_cov_6.239955,ocean
4_RHIZ_ALM_S19_575,agsoil
EV_7000000226_SRS014578_WUGC_scaffold_6268,other
EV_3300000115_DelMOSum2011_c10002159,other
